specification_id,minimum_cells,minimum_guides,on_target_rule,transfer_definition,model_family,covariate_set,cross_validation_seed,module_resolution,reason
4318,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20261013,,insufficient_rows_or_targets
963,100,3,significant,distal_gene_count_residual,ridge,minimal,20261013,,insufficient_rows_or_targets
967,100,3,significant,distal_gene_count_residual,ridge,observability,20260929,,insufficient_rows_or_targets
971,100,3,significant,distal_gene_count_residual,ridge,reproducibility,20260912,,insufficient_rows_or_targets
975,100,3,significant,distal_gene_count_residual,ridge,reproducibility,20261119,,insufficient_rows_or_targets
979,100,3,significant,distal_gene_count_residual,ridge,no_state,20261031,,insufficient_rows_or_targets
983,100,3,significant,distal_gene_count_residual,huber_regression,minimal,20261013,,insufficient_rows_or_targets
987,100,3,significant,distal_gene_count_residual,huber_regression,observability,20260929,,insufficient_rows_or_targets
991,100,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
995,100,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
999,100,3,significant,distal_gene_count_residual,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1003,100,3,significant,distal_gene_count_residual,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1007,100,3,significant,distal_gene_count_residual,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1011,100,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1015,100,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1019,100,3,significant,distal_gene_count_residual,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1023,100,3,significant,distal_gene_count_residual,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1027,100,3,significant,distal_gene_count_residual,graph_readout,observability,20260929,,insufficient_rows_or_targets
1031,100,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1035,100,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1039,100,3,significant,distal_gene_count_residual,graph_readout,no_state,20261031,,insufficient_rows_or_targets
1043,100,3,significant,debiased_response_l2_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
1047,100,3,significant,debiased_response_l2_gain,ridge,observability,20260929,,insufficient_rows_or_targets
1051,100,3,significant,debiased_response_l2_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
1055,100,3,significant,debiased_response_l2_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
1059,100,3,significant,debiased_response_l2_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
1063,100,3,significant,debiased_response_l2_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
1067,100,3,significant,debiased_response_l2_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
1071,100,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
1075,100,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
1079,100,3,significant,debiased_response_l2_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1083,100,3,significant,debiased_response_l2_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1087,100,3,significant,debiased_response_l2_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1091,100,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1095,100,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1099,100,3,significant,debiased_response_l2_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1103,100,3,significant,debiased_response_l2_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1107,100,3,significant,debiased_response_l2_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
1111,100,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1115,100,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1119,100,3,significant,debiased_response_l2_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
1123,100,3,significant,significant_response_l1_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
1127,100,3,significant,significant_response_l1_gain,ridge,observability,20260929,,insufficient_rows_or_targets
1131,100,3,significant,significant_response_l1_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
1135,100,3,significant,significant_response_l1_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
1139,100,3,significant,significant_response_l1_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
1143,100,3,significant,significant_response_l1_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
1147,100,3,significant,significant_response_l1_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
1151,100,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
1155,100,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
1159,100,3,significant,significant_response_l1_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1163,100,3,significant,significant_response_l1_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1167,100,3,significant,significant_response_l1_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1171,100,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1175,100,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1179,100,3,significant,significant_response_l1_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1183,100,3,significant,significant_response_l1_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1187,100,3,significant,significant_response_l1_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
1191,100,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1195,100,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1199,100,3,significant,significant_response_l1_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
1203,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,minimal,20261013,,insufficient_rows_or_targets
1207,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,observability,20260929,,insufficient_rows_or_targets
1211,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20260912,,insufficient_rows_or_targets
1215,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20261119,,insufficient_rows_or_targets
1219,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,no_state,20261031,,insufficient_rows_or_targets
1223,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,minimal,20261013,,insufficient_rows_or_targets
1227,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,observability,20260929,,insufficient_rows_or_targets
1231,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
1235,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
1239,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1243,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1247,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1251,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1255,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1259,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1263,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1267,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,observability,20260929,,insufficient_rows_or_targets
1271,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1275,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1279,100,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,no_state,20261031,,insufficient_rows_or_targets
1283,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
1287,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,observability,20260929,,insufficient_rows_or_targets
1291,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
1295,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
1299,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
1303,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
1307,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
1311,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
1315,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
1319,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1323,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1327,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1331,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1335,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1339,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1343,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1347,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
1351,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1355,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1359,100,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
1363,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
1367,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,observability,20260929,,insufficient_rows_or_targets
1371,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
1375,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
1379,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
1383,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
1387,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
1391,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
1395,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
1399,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
1403,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
1407,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
1411,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
1415,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
1419,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
1423,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
1427,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
1431,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
1435,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
1439,100,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2403,200,3,significant,distal_gene_count_residual,ridge,minimal,20261013,,insufficient_rows_or_targets
2407,200,3,significant,distal_gene_count_residual,ridge,observability,20260929,,insufficient_rows_or_targets
2411,200,3,significant,distal_gene_count_residual,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2415,200,3,significant,distal_gene_count_residual,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2419,200,3,significant,distal_gene_count_residual,ridge,no_state,20261031,,insufficient_rows_or_targets
2423,200,3,significant,distal_gene_count_residual,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2427,200,3,significant,distal_gene_count_residual,huber_regression,observability,20260929,,insufficient_rows_or_targets
2431,200,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2435,200,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2439,200,3,significant,distal_gene_count_residual,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2443,200,3,significant,distal_gene_count_residual,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2447,200,3,significant,distal_gene_count_residual,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2451,200,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2455,200,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2459,200,3,significant,distal_gene_count_residual,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2463,200,3,significant,distal_gene_count_residual,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2467,200,3,significant,distal_gene_count_residual,graph_readout,observability,20260929,,insufficient_rows_or_targets
2471,200,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2475,200,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2479,200,3,significant,distal_gene_count_residual,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2483,200,3,significant,debiased_response_l2_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
2487,200,3,significant,debiased_response_l2_gain,ridge,observability,20260929,,insufficient_rows_or_targets
2491,200,3,significant,debiased_response_l2_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2495,200,3,significant,debiased_response_l2_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2499,200,3,significant,debiased_response_l2_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
2503,200,3,significant,debiased_response_l2_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2507,200,3,significant,debiased_response_l2_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
2511,200,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2515,200,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2519,200,3,significant,debiased_response_l2_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2523,200,3,significant,debiased_response_l2_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2527,200,3,significant,debiased_response_l2_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2531,200,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2535,200,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2539,200,3,significant,debiased_response_l2_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2543,200,3,significant,debiased_response_l2_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2547,200,3,significant,debiased_response_l2_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
2551,200,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2555,200,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2559,200,3,significant,debiased_response_l2_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2563,200,3,significant,significant_response_l1_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
2567,200,3,significant,significant_response_l1_gain,ridge,observability,20260929,,insufficient_rows_or_targets
2571,200,3,significant,significant_response_l1_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2575,200,3,significant,significant_response_l1_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2579,200,3,significant,significant_response_l1_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
2583,200,3,significant,significant_response_l1_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2587,200,3,significant,significant_response_l1_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
2591,200,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2595,200,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2599,200,3,significant,significant_response_l1_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2603,200,3,significant,significant_response_l1_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2607,200,3,significant,significant_response_l1_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2611,200,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2615,200,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2619,200,3,significant,significant_response_l1_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2623,200,3,significant,significant_response_l1_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2627,200,3,significant,significant_response_l1_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
2631,200,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2635,200,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2639,200,3,significant,significant_response_l1_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2643,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,minimal,20261013,,insufficient_rows_or_targets
2647,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,observability,20260929,,insufficient_rows_or_targets
2651,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2655,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2659,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,no_state,20261031,,insufficient_rows_or_targets
2663,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2667,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,observability,20260929,,insufficient_rows_or_targets
2671,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2675,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2679,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2683,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2687,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2691,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2695,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2699,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2703,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2707,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,observability,20260929,,insufficient_rows_or_targets
2711,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2715,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2719,200,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2723,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
2727,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,observability,20260929,,insufficient_rows_or_targets
2731,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2735,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2739,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
2743,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2747,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
2751,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2755,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2759,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2763,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2767,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2771,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2775,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2779,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2783,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2787,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
2791,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2795,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2799,200,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
2803,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,minimal,20261013,,insufficient_rows_or_targets
2807,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,observability,20260929,,insufficient_rows_or_targets
2811,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20260912,,insufficient_rows_or_targets
2815,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20261119,,insufficient_rows_or_targets
2819,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,no_state,20261031,,insufficient_rows_or_targets
2823,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,minimal,20261013,,insufficient_rows_or_targets
2827,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,observability,20260929,,insufficient_rows_or_targets
2831,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20260912,,insufficient_rows_or_targets
2835,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20261119,,insufficient_rows_or_targets
2839,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,no_state,20261031,,insufficient_rows_or_targets
2843,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,minimal,20261013,,insufficient_rows_or_targets
2847,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,observability,20260929,,insufficient_rows_or_targets
2851,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260912,,insufficient_rows_or_targets
2855,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20261119,,insufficient_rows_or_targets
2859,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,no_state,20261031,,insufficient_rows_or_targets
2863,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,minimal,20261013,,insufficient_rows_or_targets
2867,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,observability,20260929,,insufficient_rows_or_targets
2871,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20260912,,insufficient_rows_or_targets
2875,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20261119,,insufficient_rows_or_targets
2879,200,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20261031,,insufficient_rows_or_targets
3843,300,3,significant,distal_gene_count_residual,ridge,minimal,20261013,,insufficient_rows_or_targets
3847,300,3,significant,distal_gene_count_residual,ridge,observability,20260929,,insufficient_rows_or_targets
