source_table	result_family	specifications	expected_direction_fraction	q_supported_fraction	median_estimate	minimum_estimate	maximum_estimate	robustness_label	specification_id	minimum_cells	minimum_guides	on_target_rule	transfer_definition	model_family	covariate_set	cross_validation_seed	module_resolution	reason	tail_cutoff
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		15.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		50.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		15.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		50.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		15.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		50.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		15.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		50.0	disease labels are tied to the source study cluster resolution	0.1
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		15.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		50.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		15.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		50.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		15.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		50.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		15.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		50.0	disease labels are tied to the source study cluster resolution	0.15
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		15.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		minimal		50.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		15.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		observability		50.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		15.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		reproducibility		50.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		15.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain		no_state		50.0	disease labels are tied to the source study cluster resolution	0.2
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		minimal		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		minimal		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		observability		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		observability		50.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		reproducibility		15.0	disease labels are tied to the source study cluster resolution	0.05
validation_unavailable	disease_convergence									100.0	2.0	significant_and_absolute_z_at_least_2	significant_response_l1_gain		reproducibility		50.0	disease labels are tied to the source study cluster resolution	0.05
